loan_id,event_date,action_type,promised_to_pay_date
103339,2025-06-12,Hardship,2025-06-01
103340,2025-07-29,Call,2025-08-03
103341,2024-12-04,Email,2024-11-30
103343,2025-07-12,Agent,2025-07-17
103346,2024-03-31,Hardship,2024-04-27
103346,2025-11-17,Email,2025-11-11
103346,2025-12-07,Hardship,2025-12-22
103347,2024-05-25,SMS,2024-06-14
103347,2024-09-16,Agent,2024-10-11
103349,2024-04-26,Hardship,2024-05-19
103352,2023-06-02,Call,2023-06-06
103352,2023-09-11,Hardship,2023-10-01
103352,2025-09-24,Agent,2025-10-02
103353,2024-11-27,Email,2024-11-29
103355,2025-09-12,Hardship,2025-08-26
103366,2026-01-05,Email,2025-12-29
103367,2024-10-27,Agent,2024-11-08
103368,2025-05-09,Call,2025-05-21
103368,2025-07-16,Hardship,2025-07-10
103368,2026-01-13,Agent,2026-01-28
103370,2025-10-13,Agent,2025-10-18
103371,2025-08-03,Call,2025-08-13
103377,2024-11-03,Agent,2024-10-30
103378,2024-11-27,Hardship,2024-12-19
103379,2025-08-05,Agent,2025-08-06
103380,2022-11-10,Call,2022-11-02
103380,2023-04-02,Agent,2023-04-16
103381,2022-12-26,Hardship,2023-01-26
103384,2024-07-02,Hardship,2024-07-18
103384,2026-02-14,Hardship,2026-02-11
103385,2024-12-10,SMS,2025-01-02
103385,2025-03-29,SMS,2025-04-18
103385,2025-08-11,Call,2025-08-05
103385,2026-01-18,Hardship,2026-01-15
103388,2022-07-13,Email,2022-07-21
103392,2025-05-01,Agent,2025-04-30
103392,2025-11-26,Email,2025-12-26
103394,2024-04-21,Hardship,2024-04-24
103396,2024-11-12,Hardship,2024-11-13
103397,2022-10-30,Hardship,2022-11-11
103400,2023-01-31,SMS,2023-02-24
103400,2023-09-08,Call,2023-09-13
103400,2024-08-06,Call,2024-08-10
103402,2024-05-17,Hardship,2024-05-24
103402,2024-11-18,SMS,2024-12-03
103402,2025-01-09,SMS,2025-01-20
103404,2024-08-21,Agent,2024-08-31
103405,2025-01-10,SMS,2025-01-15
103405,2025-04-21,Agent,2025-04-19
103405,2025-09-18,Call,2025-09-30
103407,2024-01-30,Call,2024-02-08
103410,2025-07-27,SMS,2025-08-15
103410,2025-10-15,Email,2025-10-06
103411,2022-10-12,Hardship,2022-10-19
103411,2023-03-31,Hardship,2023-04-18
103411,2023-12-12,Email,2023-12-09
103411,2024-06-15,Call,2024-06-30
103411,2024-07-30,Email,2024-08-31
103418,2025-03-07,Hardship,2025-03-14
103419,2024-01-14,SMS,2024-01-26
103420,2025-06-25,Call,2025-07-01
103421,2024-06-08,SMS,2024-05-31
103421,2024-09-27,Call,2024-10-12
103421,2025-06-12,Agent,2025-06-26
103422,2025-07-11,SMS,2025-08-07
103423,2025-08-15,Hardship,2025-09-15
103427,2023-11-04,Call,2023-11-17
103431,2023-12-19,Agent,2023-12-22
103431,2024-09-01,Call,2024-09-23
103431,2024-12-04,Call,2024-12-29
103432,2026-01-01,Hardship,2026-01-07
103433,2024-07-03,Hardship,2024-06-27
103438,2024-01-20,Email,2024-02-17
103438,2025-02-19,SMS,2025-03-15
103439,2023-08-06,Call,2023-08-14
103439,2023-12-19,Email,2024-01-03
103439,2024-09-07,Agent,2024-09-04
103439,2024-12-29,Hardship,2024-12-31
103441,2024-06-11,Call,2024-06-03
103442,2025-11-26,Hardship,2025-11-15
103444,2024-12-26,Hardship,2024-12-29
103444,2025-11-04,Email,2025-11-04
103447,2025-01-11,SMS,2025-02-01
103447,2025-04-21,Agent,2025-04-30
103450,2024-09-20,Email,2024-10-04
103450,2025-02-18,Email,2025-02-20
103453,2022-09-22,Hardship,2022-10-20
103456,2023-06-23,Email,2023-07-10
103456,2025-07-18,SMS,2025-08-08
103457,2024-09-13,SMS,2024-10-03
103457,2025-06-06,SMS,2025-06-14
103459,2026-02-04,Email,2026-01-21
103463,2024-07-26,Email,2024-08-09
103464,2023-10-24,Hardship,2023-11-12
103465,2024-10-01,Agent,2024-09-27
103467,2025-03-06,Call,2025-03-18
103470,2024-05-31,SMS,2024-06-11
103470,2025-12-22,Email,2026-01-18
103471,2024-06-21,Email,2024-06-08
103471,2025-07-11,Call,2025-07-12
103471,2025-12-07,Email,2025-12-25
103474,2025-11-30,SMS,2025-12-05
103479,2025-04-18,Email,2025-05-12
103480,2023-08-31,Hardship,2023-09-27
103482,2025-10-06,Hardship,2025-10-29
103484,2024-06-28,Email,2024-07-21
103484,2025-11-18,Call,2025-11-29
103485,2024-06-25,Hardship,2024-07-04
103485,2024-07-23,Call,2024-07-19
103485,2025-08-23,Call,2025-08-19
103486,2024-10-26,Email,2024-10-15
103486,2025-01-10,Agent,2025-02-05
103488,2024-11-11,Call,2024-12-09
103488,2025-01-19,Agent,2025-01-17
103489,2024-12-10,Email,2024-12-20
103492,2022-06-05,Call,2022-07-06
103492,2022-07-12,SMS,2022-08-02
103492,2023-10-25,Hardship,2023-10-14
103492,2023-11-10,Agent,2023-11-12
103496,2022-10-26,Hardship,2022-11-04
103497,2025-10-17,Agent,2025-10-23
103500,2025-06-21,SMS,2025-06-07
103502,2025-10-26,Email,2025-10-30
103504,2023-08-29,Hardship,2023-09-04
103505,2023-04-20,Email,2023-05-01
103508,2024-09-27,Call,2024-09-29
103508,2025-02-10,Agent,2025-02-01
103514,2024-08-08,Hardship,2024-08-17
103515,2025-06-19,Agent,2025-07-06
103516,2025-05-26,Call,2025-06-15
103517,2025-05-06,Hardship,2025-05-17
103518,2025-04-07,Agent,2025-04-07
103520,2024-06-16,Email,2024-06-26
103523,2025-10-19,Call,2025-11-08
103524,2023-06-03,Call,2023-05-29
103524,2026-01-05,Hardship,2025-12-28
103525,2025-05-01,Email,2025-05-06
103525,2025-09-10,Hardship,2025-09-12
103525,2026-01-10,Call,2026-01-10
103529,2025-10-22,Email,2025-11-11
103530,2026-01-15,Call,2026-01-11
103531,2025-12-06,Hardship,2025-12-29
103533,2024-12-18,Hardship,2025-01-15
103534,2025-02-07,Call,2025-03-08
103534,2025-03-06,SMS,2025-04-04
103536,2025-07-29,Call,2025-07-30
103537,2025-11-27,Agent,2025-12-06
103539,2023-02-27,Email,2023-03-04
103539,2023-09-02,Call,2023-08-18
103539,2024-05-02,Agent,2024-05-15
103542,2023-04-18,SMS,2023-04-25
103542,2024-11-15,Hardship,2024-11-25
103547,2024-05-25,Email,2024-05-27
103549,2023-04-03,Hardship,2023-04-06
103549,2024-10-04,Agent,2024-09-28
103551,2022-12-11,Call,2022-12-05
103551,2023-02-26,Agent,2023-03-25
103551,2023-10-04,Hardship,2023-10-12
103551,2025-06-22,Email,2025-07-06
103552,2023-11-07,SMS,2023-11-16
103553,2023-12-17,Agent,2023-12-19
103554,2024-11-10,Email,2024-11-17
103556,2024-01-22,Call,2024-01-30
103556,2024-03-30,Agent,2024-04-06
103556,2024-06-26,Hardship,2024-07-09
103558,2024-08-18,Email,2024-09-04
103563,2023-07-14,SMS,2023-07-28
103563,2023-08-04,Call,2023-08-08
103564,2024-10-30,Agent,2024-11-04
103565,2024-02-03,Hardship,2024-02-01
103566,2025-09-12,Email,2025-09-24
103569,2025-04-03,Hardship,2025-04-08
103569,2025-11-17,Call,2025-12-08
103570,2023-11-03,Call,2023-10-23
103570,2026-01-26,Hardship,2026-01-23
103572,2023-11-08,SMS,2023-11-06
103574,2023-05-09,Agent,2023-05-15
103574,2024-03-29,Hardship,2024-04-09
103576,2022-11-27,Call,2022-12-06
103578,2024-04-09,Agent,2024-04-02
103578,2024-10-30,Agent,2024-11-09
103581,2025-01-05,Hardship,2025-01-15
103583,2024-12-11,SMS,2024-12-16
103583,2025-11-16,Hardship,2025-11-27
103586,2023-07-04,Call,2023-07-29
103587,2024-06-14,Email,2024-07-09
103589,2025-11-06,Agent,2025-11-02
103591,2023-11-12,Agent,2023-11-01
103591,2026-02-02,Hardship,2026-02-04
103592,2022-08-13,Call,2022-08-07
103595,2024-11-23,Call,2024-12-07
103597,2025-12-20,SMS,2025-12-20
103598,2023-08-18,Call,2023-09-11
103600,2024-11-15,SMS,2024-11-02
103600,2025-01-12,Email,2025-01-24
103603,2025-03-20,Call,2025-03-24
103604,2024-06-02,Agent,2024-05-23
103604,2024-12-01,Call,2024-11-17
103605,2025-11-06,SMS,2025-11-27
103606,2024-02-10,SMS,2024-02-23
103608,2024-07-27,Hardship,2024-07-17
103609,2022-03-11,SMS,2022-03-01
103609,2023-11-05,Agent,2023-11-04
103612,2025-03-07,Email,2025-03-24
103613,2025-04-09,Email,2025-04-27
103614,2022-09-25,Agent,2022-10-07
103618,2025-06-30,Email,2025-07-27
103620,2023-04-22,Agent,2023-05-18
103620,2024-12-12,Call,2024-12-03
103623,2025-01-25,SMS,2025-02-03
103623,2025-02-06,Hardship,2025-02-19
103628,2026-01-18,SMS,2026-01-16
103632,2024-07-14,Email,2024-07-25
103635,2025-01-29,Hardship,2025-02-07
103636,2026-01-14,Agent,2026-02-20
103640,2023-04-23,Call,2023-04-28
103640,2024-03-01,Call,2024-03-18
103640,2025-11-30,Hardship,2025-12-19
103642,2023-11-24,SMS,2023-12-10
103642,2024-11-07,Agent,2024-11-19
103643,2024-08-28,Hardship,2024-09-10
103643,2024-10-05,SMS,2024-10-26
103651,2025-08-06,SMS,2025-08-06
103656,2025-10-17,Agent,2025-10-28
103662,2024-05-02,Email,2024-05-17
103662,2024-08-20,Hardship,2024-09-09
103665,2022-11-24,Email,2022-12-07
103665,2023-01-09,Hardship,2023-01-08
103665,2025-03-10,Hardship,2025-03-06
103670,2023-09-15,Agent,2023-10-05
103671,2023-04-15,Agent,2023-04-17
103677,2026-02-05,Call,2026-02-16
103678,2025-10-24,Agent,2025-10-18
103679,2025-10-18,SMS,2025-10-24
103680,2026-01-27,Call,2026-02-14
103681,2024-09-26,Email,2024-10-02
103682,2022-09-09,Agent,2022-09-14
103684,2025-12-29,Agent,2026-01-24
103685,2023-10-25,SMS,2023-10-23
103685,2024-02-28,Agent,2024-03-23
103685,2024-04-18,Agent,2024-04-25
103685,2024-07-28,Call,2024-08-12
103685,2025-05-21,Email,2025-06-13
103687,2023-12-03,Call,2023-11-30
103687,2024-12-02,SMS,2024-12-24
103688,2025-05-14,SMS,2025-06-03
103690,2023-11-12,Hardship,2023-11-28
103690,2024-03-09,Agent,2024-03-20
103691,2023-11-11,Call,2023-11-28
103691,2024-04-12,Call,2024-04-16
103692,2024-01-29,Hardship,2024-02-13
103693,2024-01-09,Agent,2024-01-15
103696,2024-12-28,Email,2025-01-18
103696,2025-10-12,Call,2025-10-16
103696,2025-11-21,SMS,2025-11-22
103698,2023-10-05,Email,2023-10-13
103698,2024-03-01,Agent,2024-03-16
103698,2024-04-14,Agent,2024-04-25
103701,2024-07-02,Email,2024-07-01
103701,2025-03-04,SMS,2025-03-12
103705,2023-07-02,Hardship,2023-07-13
103705,2023-09-10,Hardship,2023-09-13
103705,2024-01-26,SMS,2024-02-21
103707,2023-07-21,SMS,2023-07-27
103709,2024-11-15,Agent,2024-11-30
103711,2023-07-20,Email,2023-07-20
103711,2024-08-10,Hardship,2024-08-15
103712,2025-06-01,Email,2025-05-24
103713,2025-08-27,Hardship,2025-09-11
103714,2024-09-12,Email,2024-09-17
103715,2025-11-20,Agent,2025-11-08
103718,2025-10-17,Call,2025-10-27
103720,2024-05-10,Hardship,2024-05-06
103720,2024-10-16,SMS,2024-10-12
103720,2025-02-06,Hardship,2025-02-21
103721,2022-11-22,Email,2022-12-11
103722,2024-03-11,Email,2024-03-25
103722,2024-12-31,Agent,2025-01-13
103723,2025-02-09,SMS,2025-03-11
103724,2025-08-10,Email,2025-08-25
103725,2023-11-29,Email,2023-12-17
103730,2025-09-28,Email,2025-10-28
103734,2023-10-06,Email,2023-10-17
103735,2022-08-04,SMS,2022-09-01
103740,2025-02-20,Agent,2025-02-22
103740,2025-12-21,Call,2025-12-23
103741,2022-09-05,SMS,2022-09-04
103741,2022-12-13,Email,2022-12-17
103741,2023-05-06,Agent,2023-05-17
103742,2025-10-04,Call,2025-09-24
103744,2024-08-09,Email,2024-07-22
103745,2024-05-26,Hardship,2024-06-08
103746,2022-10-17,Call,2022-10-25
103747,2025-08-20,Email,2025-08-19
103747,2025-11-26,Call,2025-12-15
103748,2025-04-29,Agent,2025-05-04
103751,2023-07-09,Email,2023-07-14
103751,2024-11-01,Email,2024-11-08
103751,2025-01-02,Call,2025-01-15
103751,2025-11-02,Agent,2025-11-04
103752,2022-09-26,Call,2022-09-26
103753,2025-06-28,Agent,2025-07-21
103753,2025-08-14,Email,2025-08-19
103754,2024-09-12,Hardship,2024-09-05
103755,2023-08-13,SMS,2023-07-29
103755,2025-02-28,Hardship,2025-03-31
103757,2024-11-16,Agent,2024-12-14
103763,2025-06-03,SMS,2025-06-29
103764,2024-07-19,Hardship,2024-07-25
103764,2024-08-24,SMS,2024-09-21
103764,2025-02-16,Call,2025-03-21
103764,2025-06-21,Hardship,2025-06-21
103765,2025-07-01,SMS,2025-06-29
103767,2024-07-21,Email,2024-07-29
103768,2024-07-03,Agent,2024-07-25
103768,2025-07-07,SMS,2025-07-04
103769,2024-11-05,Call,2024-11-20
103770,2026-01-03,Agent,2025-12-30
103772,2024-07-03,Hardship,2024-06-20
103778,2023-05-13,Hardship,2023-06-03
103782,2025-05-09,Hardship,2025-05-11
103782,2025-06-17,Hardship,2025-06-20
103784,2025-12-06,Agent,2025-12-15
103785,2024-05-24,Agent,2024-05-18
103787,2023-10-12,SMS,2023-10-01
103787,2024-04-09,Agent,2024-04-26
103794,2024-08-17,Agent,2024-08-04
103795,2025-07-29,Hardship,2025-08-30
103795,2025-11-17,SMS,2025-11-16
103795,2025-12-18,Email,2025-12-24
103798,2024-12-10,Call,2024-12-27
103799,2024-11-26,Hardship,2024-11-27
103801,2023-12-19,Agent,2024-01-15
103801,2024-06-13,Email,2024-07-01
103801,2024-08-01,Agent,2024-08-12
103805,2025-04-24,Hardship,2025-05-10
103810,2023-06-23,Email,2023-07-02
103810,2023-07-19,Hardship,2023-08-12
103816,2022-07-04,Hardship,2022-07-19
103816,2024-10-10,SMS,2024-10-22
103817,2025-04-04,Agent,2025-04-09
103817,2025-05-19,Agent,2025-05-17
103817,2025-07-03,Call,2025-07-28
103819,2025-03-10,SMS,2025-03-22
103821,2024-11-20,Email,2024-12-08
103824,2023-12-06,SMS,2023-12-22
103824,2024-08-13,Call,2024-09-03
103824,2025-05-04,Email,2025-06-01
103826,2023-10-20,Hardship,2023-10-24
103829,2025-05-10,Call,2025-05-03
103830,2025-12-09,Email,2025-12-11
103832,2024-07-25,Email,2024-08-27
103832,2024-08-25,Hardship,2024-09-07
103833,2024-04-28,Hardship,2024-05-04
103833,2024-06-01,Agent,2024-05-27
103833,2025-05-23,Email,2025-06-21
103834,2023-11-04,Email,2023-10-24
103835,2025-05-21,Hardship,2025-06-11
103836,2024-05-31,SMS,2024-06-01
103836,2024-09-24,SMS,2024-10-03
103836,2024-11-20,Call,2024-12-01
103837,2024-09-13,Call,2024-09-20
103837,2025-03-17,Call,2025-03-26
103837,2025-07-31,Hardship,2025-08-09
103838,2025-03-24,Email,2025-04-07
103840,2024-06-09,Call,2024-07-05
103841,2025-10-28,Email,2025-11-12
103842,2025-05-20,Email,2025-05-27
103843,2024-08-18,Hardship,2024-08-29
103847,2025-04-22,SMS,2025-04-23
103847,2025-07-21,Agent,2025-07-27
103848,2024-08-27,SMS,2024-09-11
103848,2025-04-08,Agent,2025-04-26
103849,2025-08-05,SMS,2025-08-22
103850,2025-11-20,Email,2025-11-18
103854,2022-03-28,SMS,2022-04-14
103855,2025-02-03,SMS,2025-02-06
103855,2025-09-21,Email,2025-09-28
103857,2025-03-03,Email,2025-02-24
103859,2023-11-05,Email,2023-11-19
103860,2025-11-25,Hardship,2025-11-23
103861,2024-02-07,Call,2024-03-10
103862,2025-07-25,Call,2025-08-10
103864,2025-11-21,Hardship,2025-12-07
103866,2025-02-22,SMS,2025-03-09
103866,2025-04-26,Call,2025-05-08
103869,2025-11-02,Call,2025-11-09
103874,2024-12-10,SMS,2024-11-29
103874,2025-10-01,SMS,2025-10-08
103876,2023-09-05,Call,2023-09-04
103876,2023-11-28,Agent,2023-12-01
103876,2023-12-26,Agent,2024-01-29
103876,2025-05-05,Call,2025-05-27
103876,2025-09-10,Call,2025-09-08
103876,2025-12-15,Hardship,2025-12-06
103877,2024-07-15,Email,2024-07-30
103877,2024-09-20,Agent,2024-10-11
103877,2025-01-01,Hardship,2024-12-28
103877,2025-06-02,Email,2025-06-01
103878,2024-10-18,Agent,2024-10-22
103878,2025-08-29,Call,2025-09-05
103879,2022-06-22,Email,2022-06-27
103879,2024-04-27,Call,2024-05-07
103881,2024-07-18,Email,2024-08-01
103881,2025-03-26,SMS,2025-03-31
103882,2023-07-07,Agent,2023-07-15
103882,2024-01-19,SMS,2024-01-08
103885,2024-02-23,Hardship,2024-03-17
103886,2026-01-23,Hardship,2026-01-17
103888,2025-09-19,Call,2025-10-15
103892,2023-04-05,Agent,2023-04-28
103893,2023-02-25,Hardship,2023-02-28
103895,2025-10-13,Call,2025-09-30
103899,2022-05-19,Email,2022-05-14
103899,2022-07-09,Call,2022-07-27
103899,2024-03-11,Call,2024-03-22
103899,2025-02-20,Call,2025-03-03
103901,2026-01-16,Call,2026-01-16
103902,2025-06-28,SMS,2025-06-16
103904,2025-01-03,SMS,2025-01-24
103907,2024-11-15,Agent,2024-11-24
103909,2023-04-09,Call,2023-04-08
103911,2023-03-21,Email,2023-04-01
103911,2025-08-01,Hardship,2025-08-07
103912,2024-08-06,Email,2024-07-28
103914,2025-03-28,Email,2025-04-12
103914,2025-06-01,Hardship,2025-06-15
103914,2025-10-27,Agent,2025-10-29
103917,2023-12-02,Agent,2023-12-21
103917,2024-12-09,SMS,2024-12-06
103918,2025-10-21,SMS,2025-11-04
103918,2026-01-21,Call,2026-01-28
103920,2026-01-08,Call,2026-01-07
103921,2025-08-11,Hardship,2025-08-16
103922,2023-11-24,Email,2023-12-02
103924,2023-10-12,Call,2023-11-08
103926,2023-06-16,Agent,2023-06-28
103926,2023-10-23,Agent,2023-11-15
103926,2025-08-30,Call,2025-09-14
103927,2024-06-27,Call,2024-06-09
103927,2025-08-11,Call,2025-08-19
103929,2023-02-21,Email,2023-03-13
103930,2025-04-09,SMS,2025-04-16
103933,2025-07-20,SMS,2025-07-18
103935,2026-02-02,SMS,2026-03-09
103937,2025-08-12,Agent,2025-09-09
103939,2024-01-28,SMS,2024-02-17
103941,2023-12-22,Agent,2023-12-20
103941,2024-02-24,Hardship,2024-03-11
103944,2022-12-25,Email,2023-01-10
103944,2023-03-13,Agent,2023-03-25
103946,2024-04-10,Agent,2024-04-11
103949,2023-09-08,Hardship,2023-09-30
103949,2025-03-25,Hardship,2025-03-21
103949,2025-11-27,SMS,2025-11-12
103950,2025-12-01,Hardship,2025-11-30
103952,2024-09-01,SMS,2024-09-21
103954,2025-12-25,Email,2026-01-05
103955,2023-08-24,Email,2023-09-11
103957,2023-06-19,Hardship,2023-07-01
103957,2023-08-16,SMS,2023-08-22
103957,2026-01-05,Hardship,2026-01-08
103957,2026-02-06,Agent,2026-02-09
103963,2022-05-01,Email,2022-06-05
103963,2022-12-19,Email,2022-12-08
103963,2023-02-08,Agent,2023-02-20
103963,2023-10-11,Agent,2023-10-29
103964,2024-12-18,Email,2025-01-05
103965,2025-11-27,Agent,2025-11-22
103966,2025-09-18,Call,2025-09-27
103967,2025-11-21,SMS,2025-12-01
103969,2024-06-17,Email,2024-06-15
103969,2025-04-27,Call,2025-05-22
103969,2025-10-02,Call,2025-10-13
103971,2024-11-05,Call,2024-11-16
103971,2025-08-13,Hardship,2025-08-12
103977,2025-10-03,Agent,2025-09-16
103978,2025-05-24,Email,2025-05-26
103981,2025-12-16,Email,2026-01-06
103985,2024-05-16,Hardship,2024-05-18
103985,2025-03-21,Hardship,2025-04-01
103987,2026-01-04,Call,2026-01-03
103988,2026-02-01,Hardship,2026-02-08
103991,2022-05-20,Email,2022-05-17
103994,2023-08-02,Hardship,2023-08-18
103995,2024-08-18,Agent,2024-08-12
103995,2025-04-07,SMS,2025-04-28
103996,2025-03-12,Agent,2025-03-05
103998,2023-03-29,Hardship,2023-04-24
103998,2025-04-12,Hardship,2025-04-10
103999,2026-01-13,Call,2026-01-28
104000,2024-10-06,Email,2024-10-03
104000,2025-01-30,SMS,2025-01-21
104003,2025-11-23,Hardship,2025-11-14
104004,2023-11-10,Email,2023-11-14
104004,2025-01-13,Call,2025-01-06
104004,2025-05-05,Hardship,2025-05-01
104004,2025-12-11,Hardship,2025-12-05
104005,2022-11-29,Hardship,2022-12-15
104008,2023-03-11,Call,2023-03-25
104008,2023-09-22,Hardship,2023-10-03
104008,2023-12-22,Agent,2023-12-15
104009,2026-01-17,SMS,2026-01-02
104014,2026-01-19,Hardship,2026-02-17
104017,2024-05-10,Email,2024-05-29
104018,2025-04-08,Call,2025-04-17
104018,2026-02-10,Agent,2026-02-19
104019,2023-12-14,Email,2023-12-12
104019,2024-09-08,Hardship,2024-10-02
104022,2025-01-09,Call,2025-02-02
104023,2024-05-02,Agent,2024-04-22
104023,2025-04-05,SMS,2025-04-02
104023,2026-01-03,Hardship,2026-01-05
104025,2025-05-16,SMS,2025-05-21
104031,2023-02-09,Email,2023-03-05
104031,2025-06-14,Hardship,2025-06-18
104032,2025-09-07,SMS,2025-09-18
104034,2023-04-02,Hardship,2023-05-09
104034,2024-12-18,Call,2024-12-10
104035,2025-05-23,Email,2025-05-28
104035,2026-01-01,Call,2025-12-23
104036,2024-01-05,Email,2024-01-29
104036,2024-02-14,Email,2024-02-17
104036,2024-06-13,Agent,2024-06-24
104039,2024-11-15,Agent,2024-11-21
104039,2026-01-27,SMS,2026-02-28
104040,2024-01-15,Call,2024-02-06
104042,2025-02-01,Agent,2025-02-19
104042,2025-03-28,SMS,2025-04-28
104042,2025-07-12,Call,2025-07-23
104045,2025-05-29,Email,2025-05-29
104046,2024-07-17,Agent,2024-07-25
104047,2023-11-11,SMS,2023-11-13
104047,2025-04-14,Hardship,2025-04-05
104049,2023-11-10,Agent,2023-11-18
104049,2025-07-28,SMS,2025-07-16
104053,2023-11-30,Agent,2023-12-15
104054,2023-11-15,Email,2023-11-14
104054,2026-01-09,Email,2026-01-25
104055,2023-03-11,Email,2023-04-14
104056,2024-06-15,Call,2024-06-20
104056,2024-07-05,Agent,2024-07-10
104056,2025-06-12,SMS,2025-06-17
104059,2023-09-18,Agent,2023-09-26
104061,2024-09-26,SMS,2024-10-27
104063,2024-09-23,Hardship,2024-10-03
104064,2024-05-22,Email,2024-05-17
104066,2025-04-13,Call,2025-04-05
104068,2025-11-04,Email,2025-11-07
104068,2025-12-24,SMS,2026-01-11
104072,2024-06-22,Email,2024-07-04
104073,2025-06-18,Agent,2025-07-05
104073,2025-09-18,Agent,2025-09-28
104074,2024-04-04,Call,2024-04-08
104077,2023-05-14,Agent,2023-06-08
104077,2024-11-25,SMS,2024-12-16
104079,2024-05-13,SMS,2024-05-12
104080,2024-09-15,Call,2024-09-22
104080,2024-10-22,Email,2024-10-29
104082,2024-07-14,Agent,2024-07-29
104084,2025-09-07,Agent,2025-10-12
104085,2022-06-15,Agent,2022-07-01
104086,2025-07-17,Call,2025-07-17
104089,2023-08-20,SMS,2023-08-28
104091,2023-04-19,Hardship,2023-04-17
104094,2024-05-25,Agent,2024-06-18
104094,2025-01-28,Email,2025-02-15
104096,2025-06-12,Agent,2025-06-16
104096,2025-12-08,Hardship,2025-12-24
104103,2024-11-03,Agent,2024-10-29
104106,2025-09-01,SMS,2025-09-16
104107,2026-01-28,Call,2026-01-26
104109,2025-08-16,Hardship,2025-09-02
104114,2023-01-11,Agent,2023-01-08
104115,2023-07-18,SMS,2023-07-30
104115,2023-09-30,Agent,2023-10-05
104118,2025-10-14,SMS,2025-10-19
104119,2025-08-04,Agent,2025-08-13
104120,2024-06-13,SMS,2024-06-19
104120,2025-11-10,Agent,2025-11-02
104121,2025-11-05,Email,2025-12-04
104122,2025-05-25,Call,2025-05-25
104126,2025-03-16,SMS,2025-04-11
104126,2025-05-19,Hardship,2025-05-18
104126,2025-07-28,Agent,2025-07-21
104126,2025-09-19,SMS,2025-09-22
104127,2024-07-22,SMS,2024-07-25
104127,2025-06-13,Email,2025-06-19
104128,2025-03-16,Hardship,2025-03-29
104129,2026-01-30,Email,2026-02-07
104130,2025-03-21,Hardship,2025-03-28
104130,2025-06-21,SMS,2025-07-23
104131,2023-09-19,Hardship,2023-10-09
104132,2024-12-17,SMS,2024-12-10
104135,2025-12-29,Hardship,2026-01-27
104135,2026-01-28,Email,2026-02-02
104136,2025-10-06,Hardship,2025-10-29
104137,2022-08-28,Agent,2022-09-02
104139,2023-08-31,SMS,2023-08-27
104141,2022-08-23,Call,2022-08-27
104145,2024-11-23,Call,2024-12-20
104146,2024-11-04,SMS,2024-12-02
104149,2023-09-13,SMS,2023-09-27
104149,2023-11-14,Email,2023-12-08
104149,2024-03-19,SMS,2024-03-26
104151,2022-10-04,Call,2022-10-13
104153,2024-10-01,Email,2024-10-03
104154,2023-08-03,Agent,2023-08-11
104156,2022-12-21,SMS,2022-12-07
104157,2022-07-13,Hardship,2022-07-14
104157,2022-08-04,Email,2022-09-07
104158,2025-02-12,Call,2025-02-15
104158,2025-04-18,Email,2025-03-31
104162,2022-04-02,Agent,2022-04-02
104162,2022-06-27,Email,2022-07-06
