customer_id,age,annual_income_nzd,employment_type,region,credit_score,tenure_months
2842,20,32666.65,Unemployed,Auckland,642,4
2843,56,37302.13,Contractor,Manawatu,752,13
2844,24,70700.43,Salaried,Canterbury,669,20
2845,41,45635.59,Salaried,Bay of Plenty,690,120
2846,25,49354.16,Salaried,Waikato,669,38
2847,31,95945.88,Unemployed,Auckland,666,55
2848,28,97027.84,Salaried,Otago,672,14
2849,31,47717.04,Salaried,Auckland,515,6
2850,32,40786.7,Unemployed,Wellington,633,11
2851,31,36717.41,Salaried,Auckland,731,11
2852,48,73994.73,Self-employed,Canterbury,850,31
2853,25,49408.7,Contractor,Auckland,566,15
2854,41,45527.75,Student,Waikato,680,70
2855,53,37565.86,Student,Manawatu,610,161
2856,32,38317.05,Student,Waikato,793,15
2857,29,62569.06,Self-employed,Auckland,555,44
2858,35,29973.02,Salaried,Canterbury,694,39
2859,52,84769.49,Self-employed,Otago,551,8
2860,40,42606.83,Student,Auckland,628,90
2861,32,50648.45,Salaried,Auckland,648,8
2862,44,29683.89,Salaried,Auckland,725,48
2863,25,53875.73,Salaried,Wellington,575,15
2864,46,46735.32,Salaried,Waikato,696,16
2865,43,52969.09,Salaried,Canterbury,651,22
2866,34,105058.12,Contractor,Wellington,669,72
2867,28,58686.45,Salaried,Waikato,717,5
2868,27,37888.52,Salaried,Canterbury,560,2
2869,44,39336.42,Salaried,Canterbury,707,19
2870,53,70813.79,Salaried,Auckland,610,2
2871,30,97188.92,Salaried,Auckland,727,42
2872,44,61504.35,Salaried,Auckland,673,51
2873,18,73859.56,Unemployed,Bay of Plenty,635,69
2874,31,71280.78,Student,Bay of Plenty,609,49
2875,38,102598.54,Student,Auckland,708,89
2876,27,22531.83,Salaried,Auckland,738,50
2877,27,73148.62,Student,Bay of Plenty,613,99
2878,30,84345.88,Contractor,Wellington,571,8
2879,42,29660.58,Unemployed,Auckland,699,25
2880,36,36368.17,Salaried,Auckland,549,180
2881,18,36943.6,Salaried,Auckland,559,41
2882,18,39028.38,Salaried,Wellington,576,76
2883,31,43618.09,Unemployed,Auckland,621,1
2884,43,60425.79,Self-employed,Waikato,556,74
2885,18,79981.74,Salaried,Other,514,43
2886,32,88132.15,Salaried,Auckland,571,7
2887,32,37159.68,Student,Auckland,695,1
2888,55,37044.81,Unemployed,Auckland,561,11
2889,33,97940.93,Contractor,Wellington,626,89
2890,43,72477.74,Contractor,Waikato,786,40
2891,40,56234.69,Salaried,Auckland,647,91
2892,18,67037.1,Salaried,Auckland,674,21
2893,47,53454.62,Student,Waikato,584,99
2894,41,68601.05,Contractor,Bay of Plenty,801,22
2895,44,46572.71,Self-employed,Auckland,612,8
2896,75,61142.48,Salaried,Auckland,634,6
2897,18,27453.65,Salaried,Canterbury,742,180
2898,59,39755.25,Salaried,Auckland,637,15
2899,35,39948.44,Self-employed,Auckland,653,6
2900,41,45776.42,Salaried,Bay of Plenty,630,1
2901,37,35705.82,Unemployed,Auckland,631,12
2902,33,42612.6,Self-employed,Bay of Plenty,676,79
2903,31,27405.9,Salaried,Waikato,689,27
2904,42,69349.57,Salaried,Auckland,605,36
2905,20,52201.63,Student,Canterbury,596,92
2906,47,25151.09,Salaried,Canterbury,607,26
2907,33,37209.77,Self-employed,Auckland,552,66
2908,24,63036.59,Salaried,Auckland,539,14
2909,33,42431.24,Salaried,Canterbury,671,136
2910,53,39591.76,Salaried,Waikato,716,3
2911,32,52388.02,Salaried,Wellington,711,46
2912,42,63235.36,Salaried,Auckland,483,39
2913,29,28385.72,Self-employed,Manawatu,633,8
2914,47,69394.15,Self-employed,Waikato,573,18
2915,46,37792.58,Unemployed,Canterbury,660,14
2916,60,53741.05,Student,Canterbury,621,4
2917,36,53319.69,Salaried,Wellington,691,32
2918,46,42737.0,Salaried,Other,649,180
2919,39,34178.54,Self-employed,Auckland,517,30
2920,54,47640.62,Salaried,Waikato,582,28
2921,29,112577.67,Unemployed,Wellington,650,1
2922,47,29355.82,Salaried,Otago,656,5
2923,36,116022.67,Unemployed,Waikato,552,26
2924,37,48200.54,Unemployed,Canterbury,542,152
2925,39,55045.6,Self-employed,Manawatu,654,75
2926,41,33222.42,Salaried,Manawatu,552,15
2927,37,38289.41,Salaried,Auckland,533,28
2928,41,43204.1,Self-employed,Auckland,619,29
2929,57,33841.3,Contractor,Waikato,616,42
2930,50,49315.16,Salaried,Manawatu,589,42
2931,48,45109.26,Salaried,Wellington,601,56
2932,33,124598.46,Unemployed,Auckland,651,1
2933,27,32058.31,Unemployed,Canterbury,600,104
2934,49,56738.64,Salaried,Auckland,655,3
2935,49,60568.54,Student,Canterbury,623,23
2936,56,33468.36,Salaried,Wellington,662,91
2937,31,73796.93,Student,Canterbury,711,24
2938,35,45285.98,Salaried,Manawatu,709,2
2939,18,18000.0,Unemployed,Wellington,740,9
2940,33,72906.45,Self-employed,Auckland,709,31
2941,50,32773.53,Salaried,Canterbury,667,3
2942,32,33809.64,Salaried,Auckland,620,20
2943,46,73832.62,Salaried,Bay of Plenty,623,14
2944,36,46340.77,Self-employed,Wellington,589,61
2945,42,81878.97,Student,Waikato,650,4
2946,24,93393.29,Contractor,Manawatu,699,41
2947,39,40529.37,Student,Auckland,599,19
2948,18,77417.5,Contractor,Other,647,32
2949,36,38562.77,Unemployed,Auckland,603,8
2950,18,147990.32,Contractor,Canterbury,665,34
2951,52,39662.81,Salaried,Auckland,612,40
2952,47,85968.77,Contractor,Auckland,598,3
2953,44,79197.94,Salaried,Canterbury,602,63
2954,56,62457.37,Unemployed,Auckland,685,71
2955,27,40064.89,Salaried,Auckland,643,2
2956,59,50608.31,Salaried,Auckland,620,33
2957,49,20555.53,Salaried,Canterbury,668,32
2958,35,59933.39,Self-employed,Auckland,621,1
2959,52,63406.83,Salaried,Wellington,729,15
2960,25,57530.74,Unemployed,Canterbury,582,125
2961,28,18000.0,Salaried,Wellington,637,29
2962,31,30652.32,Salaried,Auckland,552,97
2963,32,38690.87,Salaried,Canterbury,626,41
2964,25,61774.54,Salaried,Canterbury,532,1
2965,53,61710.08,Salaried,Wellington,702,3
2966,35,50181.38,Salaried,Waikato,704,46
2967,42,72103.69,Salaried,Auckland,705,29
2968,31,34138.84,Salaried,Waikato,652,5
2969,18,71296.73,Salaried,Auckland,588,34
2970,41,67079.51,Contractor,Wellington,594,60
2971,18,64209.06,Salaried,Auckland,757,50
2972,37,49915.25,Salaried,Bay of Plenty,750,10
2973,22,123480.03,Salaried,Canterbury,659,11
2974,62,67638.87,Salaried,Other,614,124
2975,49,35040.12,Salaried,Manawatu,746,79
2976,39,60581.05,Self-employed,Other,601,14
2977,53,76009.8,Unemployed,Auckland,666,63
2978,28,41579.03,Salaried,Canterbury,745,6
2979,45,88448.21,Salaried,Wellington,591,8
2980,40,64338.61,Salaried,Canterbury,708,7
2981,41,18880.5,Salaried,Auckland,686,3
2982,53,61997.69,Salaried,Auckland,647,69
2983,47,45129.3,Salaried,Waikato,580,31
2984,41,68990.97,Unemployed,Other,599,11
2985,18,82859.09,Salaried,Canterbury,670,68
2986,26,59149.47,Salaried,Auckland,550,58
2987,37,114618.39,Contractor,Manawatu,659,4
2988,39,49990.18,Salaried,Auckland,688,37
2989,24,71766.14,Salaried,Manawatu,719,46
2990,67,77825.48,Self-employed,Otago,552,45
2991,56,51854.36,Salaried,Canterbury,742,46
2992,45,76914.4,Student,Waikato,769,7
2993,39,41456.38,Salaried,Waikato,679,14
2994,35,44794.66,Salaried,Canterbury,577,67
2995,27,30012.83,Contractor,Auckland,627,82
2996,39,60393.34,Salaried,Waikato,647,12
2997,41,62715.46,Salaried,Auckland,669,1
2998,23,92103.52,Salaried,Waikato,652,71
2999,42,77343.59,Student,Canterbury,670,17
3000,36,47659.73,Contractor,Auckland,644,14
3001,18,31882.71,Salaried,Bay of Plenty,669,15
3002,28,65826.82,Contractor,Wellington,618,19
3003,33,89307.34,Contractor,Wellington,626,17
3004,61,76102.26,Unemployed,Auckland,610,30
3005,45,88257.58,Salaried,Wellington,784,3
3006,22,49249.26,Student,Auckland,752,128
3007,44,43915.45,Salaried,Auckland,689,99
3008,19,38886.19,Student,Auckland,743,98
3009,51,52830.64,Salaried,Auckland,706,76
3010,32,52293.85,Salaried,Wellington,663,39
3011,37,59456.78,Student,Canterbury,545,9
3012,54,51114.12,Student,Canterbury,632,2
3013,23,51014.62,Salaried,Wellington,627,4
3014,21,38196.06,Self-employed,Otago,571,14
3015,31,82762.35,Salaried,Auckland,546,25
3016,50,56074.31,Salaried,Canterbury,684,180
3017,20,50086.17,Salaried,Otago,673,21
3018,18,38702.4,Salaried,Auckland,568,27
3019,33,29751.63,Self-employed,Wellington,598,43
3020,45,97595.23,Salaried,Canterbury,731,7
3021,52,69535.13,Salaried,Auckland,589,97
3022,32,26088.16,Unemployed,Auckland,662,27
3023,33,76375.26,Salaried,Bay of Plenty,637,12
3024,52,82052.66,Self-employed,Canterbury,685,98
3025,18,57295.04,Student,Auckland,590,35
3026,33,111207.14,Salaried,Bay of Plenty,656,24
3027,40,59726.07,Salaried,Waikato,662,31
3028,43,28636.27,Salaried,Auckland,666,50
3029,32,63852.18,Salaried,Wellington,656,6
3030,38,60488.21,Salaried,Waikato,674,72
3031,18,41295.81,Salaried,Auckland,803,115
3032,30,70129.69,Unemployed,Canterbury,829,30
3033,43,25579.6,Salaried,Auckland,605,41
3034,26,84605.54,Contractor,Auckland,488,71
3035,39,36491.89,Salaried,Auckland,692,17
3036,43,34779.18,Salaried,Manawatu,663,178
3037,34,51471.26,Salaried,Bay of Plenty,724,41
3038,40,65830.45,Salaried,Canterbury,670,20
3039,26,58323.82,Student,Canterbury,654,41
3040,36,38785.56,Salaried,Auckland,729,27
3041,45,43142.33,Salaried,Canterbury,739,4
3042,40,32536.93,Salaried,Auckland,553,57
3043,31,48966.62,Salaried,Canterbury,593,30
3044,41,87882.81,Contractor,Otago,643,57
3045,47,54072.54,Contractor,Auckland,657,6
3046,18,79756.73,Student,Canterbury,634,28
3047,52,104289.98,Self-employed,Canterbury,680,52
3048,34,41580.71,Salaried,Auckland,720,160
3049,43,49813.54,Salaried,Canterbury,771,78
3050,52,143923.44,Self-employed,Canterbury,691,72
3051,22,103772.32,Salaried,Bay of Plenty,590,10
3052,29,25525.11,Unemployed,Auckland,640,66
3053,35,64486.86,Unemployed,Wellington,645,7
3054,29,54190.02,Unemployed,Other,686,8
3055,59,78582.47,Salaried,Waikato,677,4
3056,28,38745.1,Salaried,Waikato,794,70
3057,31,37129.84,Student,Auckland,618,4
3058,40,39965.35,Contractor,Auckland,677,5
3059,24,41882.87,Contractor,Manawatu,815,10
3060,33,78189.91,Salaried,Auckland,609,31
3061,42,31839.39,Student,Other,660,76
3062,34,40938.4,Salaried,Auckland,584,20
3063,37,24220.25,Salaried,Auckland,656,28
3064,32,85238.03,Student,Auckland,595,7
3065,20,95986.57,Salaried,Wellington,723,11
3066,42,46761.57,Self-employed,Bay of Plenty,660,5
3067,59,47378.45,Salaried,Other,585,19
3068,38,66433.04,Self-employed,Auckland,709,32
3069,41,105189.3,Salaried,Auckland,663,12
3070,46,65112.7,Salaried,Canterbury,717,67
3071,23,39581.06,Salaried,Waikato,570,143
3072,58,26148.05,Salaried,Wellington,676,5
3073,40,32800.31,Student,Auckland,704,1
3074,58,55991.14,Salaried,Auckland,620,56
3075,29,40340.15,Student,Canterbury,562,8
3076,60,59144.3,Salaried,Wellington,647,16
3077,47,42242.59,Self-employed,Waikato,736,18
3078,45,33652.21,Salaried,Auckland,729,89
3079,41,31899.19,Salaried,Otago,620,39
3080,35,109432.1,Contractor,Auckland,560,1
3081,52,80825.23,Salaried,Auckland,620,1
3082,40,118034.6,Unemployed,Canterbury,617,8
3083,18,69077.06,Salaried,Waikato,681,14
3084,25,44645.28,Unemployed,Auckland,643,24
3085,36,98272.88,Salaried,Manawatu,597,65
3086,42,53376.16,Salaried,Waikato,727,14
3087,37,59836.96,Salaried,Auckland,660,17
3088,53,53142.33,Salaried,Waikato,680,14
3089,18,18000.0,Salaried,Waikato,529,1
3090,40,111539.13,Salaried,Waikato,480,112
3091,18,67572.19,Salaried,Manawatu,549,5
3092,47,62844.61,Contractor,Waikato,616,12
3093,37,52691.04,Student,Auckland,690,5
3094,43,58310.8,Salaried,Bay of Plenty,486,24
3095,28,41407.8,Salaried,Waikato,761,97
3096,53,71500.57,Salaried,Canterbury,662,4
3097,51,30085.71,Student,Auckland,745,21
3098,45,58907.92,Salaried,Manawatu,588,1
3099,36,69752.47,Self-employed,Wellington,685,53
3100,45,49543.13,Salaried,Canterbury,656,37
3101,30,64016.14,Salaried,Wellington,707,43
3102,48,34679.34,Self-employed,Bay of Plenty,634,23
3103,58,35079.7,Salaried,Auckland,683,86
3104,51,60265.96,Salaried,Bay of Plenty,727,19
3105,29,73522.54,Self-employed,Auckland,604,26
3106,42,23302.37,Salaried,Waikato,667,43
3107,22,68521.94,Salaried,Wellington,518,26
3108,45,42427.81,Self-employed,Waikato,699,8
3109,43,49674.02,Salaried,Canterbury,787,14
3110,18,29649.99,Salaried,Auckland,563,3
3111,24,36929.73,Self-employed,Wellington,644,20
3112,35,83680.09,Self-employed,Other,712,34
3113,34,54983.51,Salaried,Waikato,652,5
3114,23,45603.95,Contractor,Auckland,662,36
3115,43,51409.6,Salaried,Manawatu,623,80
3116,41,67517.72,Salaried,Bay of Plenty,620,15
3117,36,66053.65,Salaried,Auckland,644,9
3118,29,52377.79,Self-employed,Canterbury,653,80
3119,51,88595.08,Unemployed,Wellington,567,42
3120,58,83843.58,Contractor,Auckland,645,4
3121,32,65252.35,Salaried,Bay of Plenty,760,19
3122,31,55524.26,Salaried,Auckland,621,40
3123,44,72823.54,Student,Wellington,563,31
3124,34,62406.23,Student,Waikato,639,35
3125,36,87322.2,Salaried,Manawatu,600,30
3126,47,81210.73,Salaried,Auckland,556,58
3127,18,34261.78,Contractor,Wellington,660,14
3128,54,33233.6,Contractor,Canterbury,600,44
3129,39,39515.08,Salaried,Bay of Plenty,606,170
3130,33,84058.01,Self-employed,Manawatu,661,18
3131,37,26653.11,Salaried,Auckland,543,56
3132,38,64708.05,Salaried,Canterbury,528,10
3133,18,63776.78,Salaried,Auckland,697,12
3134,56,91417.45,Salaried,Bay of Plenty,515,98
3135,38,58756.23,Student,Auckland,582,1
3136,43,29600.77,Salaried,Otago,524,9
3137,49,35182.01,Salaried,Auckland,616,24
3138,26,31828.01,Student,Bay of Plenty,680,19
3139,44,42528.31,Salaried,Auckland,658,36
3140,35,49895.91,Contractor,Canterbury,817,8
3141,48,32065.99,Contractor,Canterbury,726,3
3142,18,105008.64,Salaried,Auckland,585,17
3143,37,29840.55,Salaried,Auckland,566,27
3144,31,99284.68,Student,Auckland,839,30
3145,43,92348.37,Salaried,Auckland,724,33
3146,44,81164.74,Salaried,Auckland,691,29
3147,30,39648.37,Student,Wellington,655,10
3148,29,63202.74,Salaried,Waikato,669,52
3149,37,30490.88,Salaried,Bay of Plenty,546,3
3150,27,81626.41,Self-employed,Auckland,661,8
3151,48,52402.36,Self-employed,Auckland,655,48
3152,34,45062.51,Salaried,Bay of Plenty,587,12
3153,18,31235.63,Salaried,Wellington,612,24
3154,34,18000.0,Salaried,Auckland,756,14
3155,26,33950.42,Self-employed,Wellington,641,25
3156,18,89389.56,Student,Auckland,795,15
3157,23,45194.24,Salaried,Auckland,528,180
3158,39,50201.59,Self-employed,Bay of Plenty,613,16
3159,54,72765.66,Salaried,Auckland,542,36
3160,42,122094.55,Student,Manawatu,565,79
3161,31,98346.49,Salaried,Otago,592,37
3162,43,34977.11,Self-employed,Waikato,672,30
3163,32,22603.12,Unemployed,Auckland,669,30
3164,30,156658.95,Student,Auckland,602,25
3165,24,150398.88,Self-employed,Wellington,494,59
3166,18,58971.18,Contractor,Auckland,753,2
3167,33,30585.47,Unemployed,Manawatu,630,78
3168,40,83571.01,Student,Auckland,572,32
3169,37,51606.73,Self-employed,Waikato,669,68
3170,33,51490.8,Self-employed,Canterbury,664,1
3171,27,81024.47,Salaried,Bay of Plenty,627,73
3172,45,62973.46,Salaried,Canterbury,660,5
3173,22,31773.35,Salaried,Canterbury,569,46
3174,47,46810.66,Salaried,Other,703,19
3175,26,72949.22,Self-employed,Auckland,580,41
3176,29,68160.02,Salaried,Auckland,608,36
3177,20,60955.99,Salaried,Wellington,695,6
3178,32,82457.67,Salaried,Wellington,734,26
3179,50,46038.23,Salaried,Auckland,761,12
3180,44,58712.12,Salaried,Auckland,724,30
3181,50,18000.0,Unemployed,Auckland,627,48
3182,44,44252.07,Contractor,Bay of Plenty,542,3
3183,25,76401.4,Salaried,Wellington,748,26
3184,34,45447.93,Salaried,Otago,746,35
3185,29,43923.19,Self-employed,Auckland,603,13
3186,54,33905.96,Self-employed,Waikato,714,110
3187,24,85094.24,Salaried,Wellington,627,26
3188,49,69342.17,Salaried,Canterbury,755,7
3189,49,78545.75,Salaried,Auckland,614,4
3190,60,24914.46,Salaried,Auckland,789,28
3191,33,50402.57,Salaried,Manawatu,705,17
3192,47,47760.3,Contractor,Bay of Plenty,776,8
3193,65,47750.4,Student,Auckland,618,1
3194,31,41059.91,Salaried,Other,678,30
3195,20,46362.82,Contractor,Auckland,582,33
3196,18,79406.87,Unemployed,Wellington,709,6
3197,47,22907.44,Contractor,Waikato,713,33
3198,18,120545.51,Contractor,Auckland,818,109
3199,34,67354.74,Unemployed,Auckland,684,138
3200,43,53154.11,Salaried,Wellington,701,79
3201,40,81476.94,Salaried,Wellington,617,59
3202,43,28188.64,Unemployed,Auckland,688,8
3203,41,40170.36,Salaried,Auckland,623,6
3204,53,51303.59,Contractor,Manawatu,658,21
3205,27,100157.79,Student,Auckland,662,35
3206,30,53054.58,Salaried,Auckland,625,68
3207,29,66338.43,Salaried,Waikato,654,10
3208,48,41551.52,Salaried,Auckland,624,24
3209,49,67445.76,Salaried,Auckland,623,38
3210,43,115238.34,Salaried,Other,725,21
3211,52,84794.59,Salaried,Manawatu,662,22
3212,24,52226.47,Salaried,Auckland,674,9
3213,58,73421.41,Salaried,Otago,548,155
3214,56,70254.71,Salaried,Otago,680,23
3215,47,68047.72,Contractor,Canterbury,687,27
3216,59,89355.58,Student,Canterbury,622,9
3217,18,89055.49,Salaried,Auckland,796,26
3218,32,51163.34,Salaried,Auckland,490,11
3219,29,72319.25,Unemployed,Canterbury,705,8
3220,47,45597.46,Salaried,Bay of Plenty,700,12
3221,25,35761.15,Salaried,Waikato,688,1
3222,47,47989.03,Salaried,Auckland,662,30
3223,54,52348.3,Salaried,Auckland,689,18
3224,46,25649.74,Salaried,Canterbury,711,82
3225,41,79789.7,Salaried,Canterbury,599,1
3226,26,18000.0,Salaried,Auckland,671,2
3227,28,183811.79,Salaried,Canterbury,637,78
3228,53,106494.18,Salaried,Waikato,573,5
3229,47,48172.62,Self-employed,Auckland,700,1
3230,38,54406.66,Salaried,Auckland,610,7
3231,33,62089.82,Salaried,Auckland,545,63
3232,18,41559.35,Student,Manawatu,612,58
3233,25,59081.82,Salaried,Wellington,594,15
3234,61,50777.06,Salaried,Canterbury,722,40
3235,23,51926.12,Salaried,Waikato,661,25
3236,40,58785.91,Contractor,Auckland,747,85
3237,50,29998.79,Contractor,Auckland,603,2
3238,23,55149.69,Salaried,Canterbury,711,60
3239,40,58311.32,Salaried,Waikato,849,7
3240,49,57410.49,Salaried,Auckland,675,18
3241,38,49162.0,Self-employed,Auckland,710,8
3242,72,90403.3,Student,Waikato,699,44
3243,18,46205.6,Salaried,Waikato,550,41
3244,51,60011.81,Salaried,Auckland,691,29
3245,36,97127.89,Salaried,Waikato,671,43
3246,47,52275.38,Salaried,Manawatu,632,37
3247,43,59665.45,Self-employed,Auckland,588,54
3248,29,51876.8,Salaried,Canterbury,699,10
3249,41,94543.6,Salaried,Waikato,582,20
3250,18,48243.86,Self-employed,Auckland,799,6
3251,45,96520.39,Salaried,Waikato,658,20
3252,42,51708.91,Self-employed,Otago,564,44
3253,46,36799.63,Self-employed,Bay of Plenty,614,42
3254,51,73549.79,Salaried,Auckland,631,44
3255,42,47235.43,Student,Bay of Plenty,819,13
3256,40,71626.86,Self-employed,Wellington,588,39
3257,27,18000.0,Salaried,Auckland,642,16
3258,29,54303.41,Student,Auckland,612,104
3259,52,44054.27,Contractor,Manawatu,685,15
3260,55,33574.88,Contractor,Wellington,613,33
3261,35,42236.56,Self-employed,Otago,570,50
3262,39,41849.44,Salaried,Auckland,636,85
3263,27,53019.04,Salaried,Bay of Plenty,629,21
3264,52,29281.26,Self-employed,Auckland,609,16
3265,46,62462.6,Salaried,Auckland,612,20
3266,61,100187.29,Student,Other,733,14
3267,27,61476.96,Salaried,Auckland,628,38
3268,33,77967.31,Self-employed,Wellington,571,97
3269,41,88659.02,Salaried,Otago,618,5
3270,46,94506.16,Salaried,Bay of Plenty,654,30
3271,35,125688.56,Contractor,Wellington,556,82
3272,28,43276.24,Self-employed,Canterbury,764,4
3273,49,39209.81,Salaried,Canterbury,711,25
3274,47,77076.95,Salaried,Auckland,750,72
3275,27,74512.32,Student,Auckland,677,83
3276,54,76807.22,Student,Auckland,503,26
3277,52,126776.01,Salaried,Auckland,757,1
3278,40,54454.27,Salaried,Auckland,590,4
3279,39,65628.84,Salaried,Auckland,595,32
3280,45,34850.59,Unemployed,Auckland,661,5
3281,28,141618.84,Salaried,Auckland,746,6
3282,38,46562.69,Salaried,Wellington,724,53
3283,18,47160.07,Salaried,Auckland,713,50
3284,49,46349.35,Contractor,Bay of Plenty,628,67
3285,19,40529.97,Student,Otago,627,4
3286,56,39017.02,Salaried,Auckland,674,8
3287,34,42801.7,Salaried,Auckland,641,64
3288,35,29301.44,Self-employed,Waikato,712,46
3289,30,38048.12,Salaried,Manawatu,708,59
3290,35,130226.87,Salaried,Auckland,691,165
3291,55,75436.37,Student,Auckland,473,72
3292,18,82179.15,Student,Auckland,659,26
3293,53,92018.41,Unemployed,Waikato,642,13
3294,42,123668.58,Salaried,Other,662,30
3295,24,24412.73,Salaried,Waikato,597,37
3296,25,31149.47,Contractor,Canterbury,557,15
3297,58,37734.28,Salaried,Waikato,682,53
3298,27,43854.02,Salaried,Auckland,625,4
3299,24,47322.62,Salaried,Waikato,690,54
3300,52,44305.32,Unemployed,Auckland,603,1
3301,42,59795.7,Contractor,Auckland,749,25
3302,27,55043.71,Salaried,Auckland,720,71
3303,41,39133.12,Salaried,Waikato,671,3
3304,26,20353.4,Student,Bay of Plenty,635,26
3305,51,34655.41,Student,Canterbury,710,6
3306,51,42312.7,Self-employed,Auckland,677,81
3307,44,48475.52,Salaried,Auckland,667,64
3308,42,32586.38,Salaried,Auckland,723,98
3309,59,43440.05,Self-employed,Auckland,750,75
3310,38,32567.03,Unemployed,Wellington,562,48
