loan_id,customer_id,product_type,origination_date,principal_nzd,interest_rate_apr,term_months,channel,status
101232,6534,Mortgage,2023-03-16,170698.21,0.0757,240,Online,Active
101233,5122,Auto,2022-01-05,50579.96,0.1386,48,Online,Active
101234,2886,Personal,2022-08-28,38799.65,0.1668,36,Broker,Active
101235,5700,Personal,2025-05-28,37818.62,0.1694,24,Partner,Active
101236,3501,Auto,2022-02-12,48223.29,0.122,24,Broker,Active
101237,1711,Personal,2022-05-06,50056.91,0.1474,36,Partner,Active
101238,7545,Personal,2025-12-06,38475.67,0.2308,36,Online,Active
101239,3639,Personal,2025-02-16,24474.67,0.1657,24,Broker,Active
101240,3892,Personal,2022-12-02,51874.46,0.1144,48,Online,Active
101241,3288,Personal,2024-06-28,32431.94,0.194,24,Partner,Active
101242,1222,Personal,2022-01-02,71098.94,0.1133,48,Online,Active
101243,6797,Personal,2024-09-18,45216.8,0.1824,48,Broker,Active
101244,3164,SME,2024-05-09,93351.5,0.1467,24,Online,Active
101245,2060,SME,2023-01-28,24996.29,0.1507,12,Broker,Active
101246,6838,Personal,2022-02-16,35122.86,0.1496,36,Branch,Active
101247,1494,Personal,2023-07-26,10781.39,0.2132,12,Branch,Active
101248,2715,Personal,2025-04-25,40344.82,0.1772,48,Partner,Active
101249,3538,Personal,2022-05-30,45858.49,0.1317,24,Online,Active
101250,6956,SME,2023-06-05,53442.13,0.1486,36,Branch,Active
101251,1686,Personal,2023-10-10,26475.03,0.1132,24,Online,Active
101252,5664,Personal,2022-06-10,31197.88,0.1332,24,Online,Active
101253,4010,Auto,2025-10-15,40434.68,0.1053,36,Online,Active
101254,3513,Auto,2023-02-22,36033.56,0.0976,24,Broker,Active
101255,3057,Mortgage,2022-03-18,91766.87,0.0942,240,Broker,Active
101256,788,Auto,2024-06-20,76647.85,0.1145,48,Online,Active
101257,1521,Personal,2023-07-20,15005.68,0.2151,24,Branch,Active
101258,3841,Personal,2024-11-29,15694.77,0.2051,24,Branch,Active
101259,4083,Personal,2022-05-05,74133.06,0.1634,48,Broker,Active
101260,4796,Auto,2023-08-11,64719.99,0.1012,24,Branch,Active
101261,1271,Personal,2025-09-22,41546.59,0.2091,36,Online,Active
101262,562,Personal,2022-06-16,16966.33,0.1718,24,Broker,Active
101263,4601,Mortgage,2023-08-24,389177.76,0.0638,240,Online,Active
101264,5141,Personal,2022-06-23,30965.12,0.1841,24,Partner,Active
101265,4065,Mortgage,2024-06-01,150397.34,0.0742,240,Online,Active
101266,3898,Mortgage,2023-09-07,153701.61,0.0713,300,Branch,Active
101267,3544,Auto,2023-10-21,71404.35,0.0845,24,Online,Active
101268,6492,Personal,2023-12-11,23251.1,0.135,36,Branch,Active
101269,1081,Personal,2024-05-16,18238.64,0.1809,24,Partner,Active
101270,5141,Auto,2022-10-31,73984.68,0.0718,48,Online,Active
101271,5095,Personal,2025-11-05,68939.27,0.228,12,Partner,Active
101272,3481,Personal,2024-10-17,40341.78,0.1135,36,Broker,Active
101273,1432,Personal,2024-06-28,19404.48,0.0567,24,Broker,Active
101274,7038,Mortgage,2025-03-31,378358.19,0.065,300,Broker,Active
101275,3661,Auto,2023-05-29,41986.55,0.0729,48,Online,Active
101276,1618,SME,2023-11-27,56151.08,0.1824,24,Online,Active
101277,2114,Auto,2024-07-27,68826.78,0.1601,48,Online,Active
101278,1465,Mortgage,2022-07-03,270004.31,0.0683,180,Partner,Active
101279,2698,Personal,2025-07-04,38906.55,0.1863,36,Online,Active
101280,6648,Personal,2025-05-31,21331.65,0.2557,36,Branch,Active
101281,5636,Personal,2025-03-12,80222.02,0.1966,36,Online,Active
101282,7700,Personal,2023-07-03,61417.84,0.1978,24,Broker,Active
101283,6480,Personal,2022-09-24,25257.47,0.125,12,Online,Active
101284,3581,Personal,2023-11-11,40754.02,0.2192,48,Partner,Active
101285,7729,Auto,2023-07-07,52967.4,0.1156,36,Broker,Active
101286,5666,Personal,2023-09-27,23258.4,0.0782,12,Branch,Active
101287,335,SME,2022-03-10,60390.5,0.1499,18,Online,Active
101288,3534,Mortgage,2024-05-29,121562.09,0.0627,240,Branch,Active
101289,6439,Personal,2023-05-07,72267.92,0.2454,12,Broker,Active
101290,2619,Personal,2023-04-29,55756.54,0.1372,12,Online,Active
101291,3615,SME,2025-02-24,144714.97,0.1718,12,Online,Active
101292,7318,Personal,2025-11-07,52669.5,0.1592,48,Broker,Active
101293,7332,Mortgage,2025-01-08,309250.61,0.0875,240,Online,Active
101294,4534,Personal,2022-10-24,50816.59,0.2098,24,Online,Active
101295,1912,Mortgage,2022-12-01,127439.56,0.0873,240,Broker,Active
101296,7828,Auto,2024-02-12,84213.18,0.1062,48,Partner,Active
101297,7955,Auto,2024-09-29,42394.19,0.1182,48,Broker,Active
101298,5099,Mortgage,2024-11-15,153715.88,0.0883,240,Branch,Active
101299,2130,Personal,2023-10-17,47624.6,0.1495,36,Online,Active
101300,7841,Personal,2022-07-21,26776.57,0.205,36,Broker,Active
101301,3768,Auto,2024-04-22,50428.48,0.1157,36,Branch,Active
101302,3549,Personal,2022-04-13,22337.9,0.2238,48,Online,Active
101303,5014,Personal,2022-08-17,23357.36,0.1462,24,Broker,Active
101304,2119,Personal,2022-08-04,54293.07,0.1861,24,Broker,Active
101305,1352,Mortgage,2023-09-11,183538.87,0.0938,180,Broker,Active
101306,3999,Personal,2025-09-21,15451.03,0.2089,12,Broker,Active
101307,3442,SME,2025-11-29,19195.69,0.141,18,Branch,Active
101308,3447,SME,2024-10-02,61405.57,0.0784,18,Partner,Active
101309,6871,Personal,2023-01-17,59517.11,0.1546,36,Branch,Active
101310,877,Personal,2023-06-21,34664.72,0.1728,24,Broker,Active
101311,6678,Mortgage,2022-09-13,141893.3,0.0696,240,Partner,Active
101312,1913,Auto,2024-07-05,36242.83,0.1059,24,Online,Active
101313,3606,Personal,2024-04-27,21211.85,0.149,24,Broker,Active
101314,4836,Personal,2022-02-07,26604.12,0.179,24,Online,Active
101315,4310,Mortgage,2023-06-04,289289.28,0.0681,120,Online,Active
101316,3152,Auto,2024-02-05,60863.44,0.107,48,Partner,Active
101317,899,Personal,2025-09-14,26514.47,0.1635,36,Online,Active
101318,5092,Personal,2022-02-14,24816.11,0.1671,24,Broker,Active
101319,4660,Auto,2024-01-29,88063.82,0.1182,36,Broker,Active
101320,3156,Personal,2024-06-19,77330.56,0.1862,36,Branch,Active
101321,609,Personal,2024-05-05,65188.21,0.1239,24,Online,Active
101322,4938,Personal,2025-12-07,18435.53,0.1242,12,Online,Active
101323,3875,Auto,2022-10-03,90017.41,0.1069,24,Broker,Active
101324,1456,Personal,2023-12-11,62766.2,0.1384,24,Branch,Active
101325,3132,Auto,2023-05-17,41015.01,0.1292,60,Partner,Active
101326,6896,Personal,2025-09-20,25521.8,0.158,24,Branch,Active
101327,3809,Auto,2023-03-18,62937.47,0.1287,36,Broker,Active
101328,7999,SME,2024-06-19,30885.34,0.144,24,Online,Active
101329,6351,Personal,2025-05-11,11610.34,0.0511,48,Broker,Active
101330,978,SME,2024-02-19,53607.98,0.1641,24,Online,Active
101331,5523,Auto,2025-02-22,35377.96,0.1097,36,Partner,Active
101332,4444,Personal,2025-06-25,27796.76,0.0986,24,Broker,Active
101333,2147,SME,2024-12-13,88774.47,0.1507,18,Branch,Active
101334,2096,Auto,2024-12-04,39480.56,0.136,36,Broker,Active
101335,1414,Personal,2024-11-29,19047.77,0.1813,24,Branch,Active
101336,6280,Mortgage,2024-10-10,129958.47,0.0778,240,Branch,Active
101337,1067,Personal,2024-04-16,82392.39,0.1167,12,Online,Active
101338,6094,Mortgage,2025-06-12,226921.63,0.0655,300,Broker,Active
101339,3091,Personal,2023-06-16,26157.04,0.2193,24,Online,Active
101340,7280,Auto,2024-09-17,65055.02,0.0899,60,Partner,Active
101341,508,Personal,2023-10-30,23820.31,0.1967,24,Online,Active
101342,2448,Personal,2022-06-07,15139.33,0.1698,48,Online,Active
101343,1025,Personal,2023-06-19,68821.02,0.1864,12,Broker,Active
101344,6579,Personal,2024-10-27,32505.81,0.1548,12,Online,Active
101345,5381,Auto,2025-10-31,29197.99,0.0969,48,Partner,Active
101346,1696,Auto,2025-01-01,65357.35,0.1116,24,Broker,Active
101347,3444,Personal,2024-09-09,94653.18,0.1577,24,Branch,Active
101348,4796,Personal,2022-02-05,27210.18,0.1265,48,Broker,Active
101349,2190,Personal,2022-01-06,68289.31,0.224,48,Online,Active
101350,513,Mortgage,2022-02-22,134456.52,0.0838,240,Broker,Active
101351,4096,Mortgage,2023-09-23,95883.06,0.0748,180,Broker,Active
101352,3198,Personal,2023-11-07,48999.56,0.1257,12,Branch,Active
101353,7418,Personal,2022-08-19,20196.58,0.1559,36,Online,Active
101354,729,Personal,2023-04-18,46939.62,0.1964,12,Partner,Active
101355,5180,Auto,2022-07-19,48062.79,0.1213,36,Online,Active
101356,7578,Personal,2025-01-10,26980.44,0.1276,36,Branch,Active
101357,5049,Mortgage,2024-06-24,328555.9,0.062,240,Online,Active
101358,1586,Personal,2022-07-20,44083.86,0.1914,24,Online,Active
101359,609,Personal,2023-07-21,62555.49,0.2726,24,Branch,Active
101360,3424,Personal,2024-10-11,22849.2,0.2033,12,Partner,Active
101361,2938,Personal,2023-06-07,45871.52,0.1223,36,Broker,Active
101362,7935,Personal,2022-09-11,19287.21,0.2017,36,Online,Active
101363,5805,Mortgage,2025-10-25,210635.77,0.0658,180,Online,Active
101364,3834,SME,2023-05-27,59749.89,0.1346,24,Broker,Active
101365,7681,Mortgage,2023-03-13,153947.11,0.0672,180,Broker,Active
101366,332,Personal,2024-08-01,20019.51,0.0865,24,Partner,Active
101367,7864,Auto,2024-01-16,52043.31,0.0997,48,Broker,Active
101368,7028,Mortgage,2024-10-12,237687.21,0.0634,300,Online,Active
101369,6816,Personal,2023-10-07,39392.76,0.2157,48,Branch,Active
101370,1450,Personal,2024-07-27,40290.1,0.1732,36,Broker,Active
101371,110,Personal,2024-09-03,55718.72,0.1734,24,Broker,Active
101372,1637,Personal,2022-04-19,18728.71,0.1642,12,Online,Active
101373,5929,Auto,2022-06-15,47917.15,0.0696,36,Partner,Active
101374,6789,Mortgage,2024-09-19,257231.06,0.087,180,Broker,Active
101375,7903,Personal,2025-10-19,33406.78,0.1079,24,Broker,Active
101376,4220,Mortgage,2025-03-30,124886.18,0.0993,240,Broker,Active
101377,7470,SME,2025-07-04,75756.22,0.1456,24,Online,Active
101378,868,Auto,2025-12-05,55581.54,0.0748,48,Branch,Active
101379,7977,Mortgage,2025-05-07,125683.44,0.073,240,Branch,Active
101380,77,Personal,2024-04-15,15276.58,0.2068,24,Online,Active
101381,5857,Personal,2023-09-21,29787.29,0.2064,12,Broker,Active
101382,6638,Mortgage,2023-12-30,157002.84,0.0872,240,Online,Active
101383,1121,Auto,2023-04-13,39885.49,0.1225,48,Branch,Active
101384,6731,Personal,2023-08-11,29420.96,0.197,24,Partner,Active
101385,6291,Personal,2022-01-16,45853.69,0.2049,48,Branch,Active
101386,6082,Personal,2022-05-19,29311.11,0.1404,12,Online,Active
101387,3340,Personal,2022-05-25,18140.44,0.2034,36,Branch,Active
101388,4466,Mortgage,2022-06-30,140355.23,0.0841,240,Broker,Active
101389,2112,Personal,2022-10-18,43870.75,0.0943,12,Partner,Active
101390,2968,Personal,2024-12-25,37423.86,0.163,36,Partner,Active
101391,4545,Personal,2022-01-12,30586.5,0.1529,24,Online,Active
101392,40,Personal,2024-08-08,36513.38,0.1535,12,Online,Active
101393,4871,Personal,2025-09-30,24690.18,0.0863,12,Online,Active
101394,5775,Personal,2024-03-10,37883.46,0.1291,36,Online,Active
101395,6339,Auto,2022-04-07,61313.46,0.0977,48,Online,Active
101396,2146,Auto,2025-05-22,83907.51,0.1065,60,Broker,Active
101397,3615,Personal,2025-09-09,28706.55,0.1197,36,Broker,Active
101398,5655,Personal,2022-07-05,33760.62,0.1721,24,Branch,Active
101399,1111,Personal,2024-10-09,67808.32,0.2107,24,Broker,Active
101400,7174,Mortgage,2022-06-17,156507.09,0.0737,300,Online,Active
101401,4285,Personal,2025-11-22,51268.14,0.2439,48,Branch,Active
101402,1468,Auto,2023-06-27,49893.97,0.1078,48,Online,Active
101403,1383,Mortgage,2022-10-26,197635.06,0.087,180,Branch,Active
101404,2005,Personal,2023-07-09,49155.37,0.1354,36,Broker,Active
101405,6609,Mortgage,2022-10-15,238597.29,0.0924,240,Branch,Active
101406,5866,Personal,2023-09-16,24668.14,0.0823,36,Branch,Active
101407,7790,Personal,2023-08-07,28472.73,0.1616,48,Partner,Active
101408,390,Mortgage,2024-01-13,353027.04,0.084,180,Online,Active
101409,7860,Auto,2023-04-07,52291.6,0.1489,48,Broker,Active
101410,2497,Personal,2023-07-02,41244.58,0.2042,12,Branch,Active
101411,6083,Personal,2023-11-10,32581.94,0.1916,24,Branch,Active
101412,4596,Auto,2025-10-23,54130.93,0.0986,24,Online,Active
101413,5213,Personal,2024-02-27,48368.85,0.1572,24,Branch,Active
101414,3189,Mortgage,2025-08-02,229613.03,0.0731,300,Broker,Active
101415,5819,Mortgage,2026-01-11,162372.38,0.0628,180,Broker,Active
101416,5866,Mortgage,2024-12-20,325074.1,0.0678,180,Broker,Active
101417,5949,SME,2023-02-15,70155.64,0.1901,24,Broker,Active
101418,6115,SME,2022-10-30,54008.81,0.1011,24,Online,Active
101419,2188,Personal,2025-10-26,173655.24,0.1643,36,Online,Active
101420,2846,Personal,2025-02-24,22449.06,0.1484,24,Broker,Active
101421,2566,SME,2023-02-12,30419.74,0.2122,24,Partner,Active
101422,6748,Mortgage,2025-09-03,142076.22,0.0745,120,Broker,Active
101423,2293,Personal,2022-12-26,36229.26,0.1685,36,Branch,Active
101424,4577,Auto,2025-09-26,64970.38,0.143,60,Branch,Active
101425,4200,Personal,2023-10-06,48704.77,0.115,48,Online,Active
101426,6679,Auto,2024-04-16,65377.57,0.1139,48,Broker,Active
101427,411,Personal,2023-11-06,51852.41,0.1864,24,Broker,Active
101428,2230,SME,2022-04-15,58213.91,0.1661,24,Branch,Active
101429,1254,Personal,2022-03-07,34014.14,0.1732,48,Broker,Active
101430,172,Personal,2025-08-24,36445.1,0.1415,36,Branch,Active
101431,5826,Auto,2022-02-11,41449.45,0.1149,36,Branch,Active
101432,2615,Personal,2022-07-31,47709.7,0.1213,12,Broker,Active
101433,5968,Personal,2024-07-18,41548.29,0.1294,12,Online,Active
101434,4639,Personal,2023-10-29,27516.12,0.1992,24,Broker,Active
101435,571,Personal,2023-02-12,39280.78,0.2169,12,Branch,Active
101436,1461,Mortgage,2022-07-08,102147.68,0.0712,300,Partner,Active
101437,4273,Auto,2022-06-11,49057.85,0.1101,60,Broker,Active
101438,648,Auto,2025-12-30,46343.18,0.1257,36,Online,Active
101439,2045,SME,2023-05-03,33280.76,0.1618,36,Partner,Active
101440,2680,Personal,2024-05-16,17857.45,0.1457,12,Branch,Active
101441,3792,Auto,2025-12-04,63172.83,0.1337,48,Branch,Active
101442,5902,Personal,2023-02-12,33200.25,0.0998,24,Partner,Active
101443,2145,Auto,2024-09-15,81273.4,0.1111,48,Broker,Active
101444,1533,Personal,2025-06-28,31981.84,0.185,24,Online,Active
101445,2459,Personal,2023-09-25,49860.05,0.162,48,Broker,Active
101446,6739,Personal,2025-06-06,53319.72,0.1333,24,Branch,Active
101447,5407,Personal,2023-12-20,65934.01,0.1371,36,Online,Active
101448,1589,Personal,2022-11-13,30161.64,0.1963,48,Broker,Active
101449,3753,Personal,2024-08-21,21478.45,0.172,12,Branch,Active
101450,6382,Personal,2025-02-18,28279.75,0.1465,48,Broker,Active
101451,6660,Personal,2024-08-02,39109.2,0.1787,48,Online,Active
101452,2538,Personal,2025-10-25,22793.95,0.1774,48,Partner,Active
101453,1746,Mortgage,2025-06-25,128963.06,0.0618,120,Broker,Active
101454,1512,Personal,2025-11-21,27781.41,0.2197,48,Online,Active
101455,1196,Personal,2022-12-13,25173.06,0.251,48,Broker,Active
101456,4354,Personal,2023-10-15,21124.8,0.1452,12,Online,Active
101457,537,Auto,2023-11-29,31973.49,0.1058,48,Broker,Active
101458,5522,Personal,2024-09-02,35390.21,0.1427,48,Online,Active
101459,7379,Personal,2025-04-14,12706.75,0.133,12,Broker,Active
101460,7081,Personal,2026-01-14,18802.11,0.1905,36,Partner,Active
101461,201,Mortgage,2024-11-01,242895.08,0.0701,180,Branch,Active
101462,2266,Auto,2022-03-22,39263.63,0.1531,24,Online,Active
101463,3355,Personal,2022-02-10,41495.32,0.1496,12,Broker,Active
101464,2125,Personal,2024-07-20,41184.14,0.2278,24,Broker,Active
101465,1930,Personal,2024-10-07,50728.5,0.1066,36,Broker,Active
101466,2913,Mortgage,2025-02-02,221188.55,0.1056,300,Online,Active
101467,476,Personal,2025-12-05,47343.58,0.1867,36,Partner,Active
101468,4510,Personal,2025-01-19,9494.73,0.1557,36,Broker,Active
101469,2413,Personal,2024-11-20,23860.84,0.1589,36,Online,Active
101470,4142,SME,2024-07-29,35977.11,0.1333,24,Online,Active
101471,6643,Personal,2024-05-12,31263.94,0.147,12,Broker,Active
101472,2363,Mortgage,2024-04-29,142525.03,0.0803,240,Broker,Active
101473,2398,Personal,2024-12-25,32127.31,0.1473,12,Broker,Active
101474,1515,Auto,2023-10-15,34758.41,0.0918,24,Branch,Active
101475,125,Mortgage,2023-12-19,143912.84,0.073,240,Partner,Active
101476,4424,Auto,2023-12-12,33853.29,0.1189,36,Online,Active
101477,3108,Auto,2024-06-01,51198.19,0.0986,48,Branch,Active
101478,4712,Personal,2022-01-10,41367.12,0.1903,12,Partner,Active
101479,7337,Personal,2026-01-23,11415.52,0.1471,48,Broker,Active
101480,2132,Personal,2025-08-16,12090.12,0.1742,24,Online,Active
101481,7524,Personal,2022-07-31,44443.57,0.1526,24,Online,Active
101482,3832,Mortgage,2024-06-30,126685.75,0.0711,300,Broker,Active
101483,358,Auto,2024-07-30,47626.59,0.0831,48,Branch,Active
101484,2507,Mortgage,2022-03-29,299156.12,0.082,240,Online,Active
101485,7264,Auto,2025-12-06,63780.94,0.0902,36,Broker,Active
101486,4661,Personal,2024-02-15,31526.71,0.1469,36,Broker,Active
101487,2311,Personal,2022-05-01,26273.9,0.1305,24,Broker,Active
101488,3091,Auto,2024-01-01,59028.23,0.1014,60,Online,Active
101489,5518,Personal,2023-06-02,20939.97,0.2108,24,Online,Active
101490,5977,Mortgage,2023-07-21,141363.37,0.0835,240,Broker,Active
101491,1064,Personal,2022-01-24,17642.21,0.1943,12,Online,Active
101492,5213,Personal,2024-04-22,56619.34,0.1984,24,Branch,Active
101493,5171,Personal,2026-01-21,29739.12,0.2434,36,Broker,Active
101494,4390,Auto,2024-01-11,54931.77,0.0903,48,Partner,Active
101495,587,Personal,2026-01-27,19699.84,0.2027,24,Online,Active
101496,2278,Personal,2025-09-13,42207.03,0.1661,24,Broker,Active
101497,6543,Personal,2023-01-06,28472.11,0.1518,12,Partner,Active
101498,159,Personal,2023-01-09,26209.59,0.1256,12,Broker,Active
101499,1610,SME,2023-05-18,43894.46,0.0903,12,Online,Active
101500,1998,SME,2023-08-03,111439.3,0.1592,36,Broker,Active
101501,7090,Personal,2025-03-03,34726.21,0.1827,48,Online,Active
101502,5271,Personal,2023-06-07,25362.8,0.2198,36,Branch,Active
101503,3367,Auto,2024-07-09,32745.02,0.1318,36,Partner,Active
101504,346,Personal,2024-03-06,35594.42,0.1904,36,Online,Active
101505,7264,Mortgage,2025-07-24,350332.31,0.0734,240,Online,Active
101506,1579,Personal,2022-12-05,46183.52,0.1234,12,Broker,Active
101507,5223,Mortgage,2023-09-22,377919.44,0.074,240,Branch,Active
101508,2376,Auto,2024-03-06,65630.67,0.1123,60,Online,Active
101509,3732,Personal,2025-04-28,30279.42,0.2248,48,Branch,Active
101510,1391,Personal,2024-03-08,16224.05,0.2445,48,Broker,Active
101511,5792,Auto,2024-03-08,57040.95,0.1337,36,Online,Active
101512,1689,Personal,2022-04-09,58048.02,0.1869,24,Online,Active
101513,2786,Mortgage,2023-05-17,161737.57,0.0732,180,Online,Active
101514,6997,Auto,2022-09-08,52088.95,0.0932,36,Branch,Active
101515,322,Personal,2022-12-23,20584.11,0.0762,12,Partner,Active
101516,3850,Auto,2024-12-17,31359.14,0.0836,24,Partner,Active
101517,3815,Personal,2024-10-18,53243.25,0.1701,24,Broker,Active
101518,2280,Auto,2023-02-24,91399.29,0.1012,48,Partner,Active
101519,6631,Personal,2022-04-23,15939.04,0.157,48,Online,Active
101520,1790,Auto,2023-02-28,44356.75,0.1276,36,Branch,Active
101521,2231,Mortgage,2022-06-19,188862.14,0.076,180,Online,Active
101522,463,Mortgage,2025-07-23,126804.03,0.0611,180,Online,Active
101523,6423,Auto,2022-02-18,65644.77,0.0784,36,Online,Active
101524,6209,Personal,2023-11-23,43662.11,0.1451,24,Broker,Active
101525,4765,Personal,2023-11-06,41987.91,0.2208,12,Branch,Active
101526,750,Personal,2024-11-03,28928.56,0.2064,24,Partner,Active
101527,7643,Personal,2023-07-11,51355.3,0.1899,48,Broker,Active
101528,2698,Personal,2024-03-25,42351.4,0.1416,24,Online,Active
101529,1481,Personal,2022-12-12,34559.22,0.1779,36,Online,Active
101530,5807,Personal,2023-03-20,33089.28,0.2198,24,Online,Active
101531,3704,Auto,2025-03-19,57442.68,0.1209,36,Partner,Active
101532,7166,Auto,2022-10-14,94051.13,0.0975,36,Partner,Active
101533,6661,SME,2024-10-10,111015.77,0.1696,12,Broker,Active
101534,3999,SME,2025-02-15,58489.71,0.1151,36,Broker,Active
101535,277,Personal,2023-07-22,44081.58,0.1081,12,Online,Active
101536,6801,Auto,2024-03-09,73902.26,0.1123,48,Partner,Active
101537,4918,Mortgage,2023-11-17,249227.03,0.0733,240,Online,Active
101538,4289,Mortgage,2025-01-17,265270.21,0.0636,240,Broker,Active
101539,544,Personal,2025-05-26,67818.78,0.1196,24,Partner,Active
101540,7556,Auto,2025-03-29,37900.8,0.147,36,Partner,Active
101541,2090,Mortgage,2024-08-06,123907.08,0.0728,180,Broker,Active
101542,2709,Auto,2025-10-05,114666.11,0.1148,36,Branch,Active
101543,3061,Personal,2022-06-23,66559.07,0.189,12,Online,Active
101544,6083,Auto,2025-08-14,51165.19,0.1117,60,Broker,Active
